Month	SchActivity	PrjActivity	cumulPtime	cumulSchActivity	cumulPrjActivity
0	0	602	0.0	0.0	0.20680178632772242
1	0	312	0.02	0.0	0.31398144967365166
2	0	100	0.04	0.0	0.34833390587427
3	0	64	0.06	0.0	0.3703194778426657
4	0	5	0.08	0.0	0.37203710065269663
5	0	25	0.1	0.0	0.3806252147028512
6	0	49	0.12	0.0	0.3974579182411542
7	0	112	0.14	0.0	0.4359326691858467
8	0	117	0.16	0.0	0.4761250429405702
9	0	25	0.18	0.0	0.48471315699072476
10	0	129	0.2	0.0	0.5290278254895224
11	0	0	0.22	0.0	0.5290278254895224
12	0	317	0.24	0.0	0.6379251116454826
13	0	25	0.26	0.0	0.6465132256956372
14	0	4	0.28	0.0	0.6478873239436619
15	0	2	0.3	0.0	0.6485743730676743
16	0	23	0.32	0.0	0.6564754379938165
17	0	33	0.34	0.0	0.6678117485400206
18	0	8	0.36	0.0	0.6705599450360701
19	0	0	0.38	0.0	0.6705599450360701
20	0	80	0.4	0.0	0.6980419099965648
21	0	106	0.42	0.0	0.7344555135692202
22	0	6	0.44	0.0	0.7365166609412573
23	0	6	0.46	0.0	0.7385778083132944
24	0	2	0.48	0.0	0.7392648574373069
25	0	0	0.5	0.0	0.7392648574373069
26	0	0	0.52	0.0	0.7392648574373069
27	0	16	0.54	0.0	0.7447612504294058
28	0	16	0.56	0.0	0.7502576434215047
29	0	0	0.58	0.0	0.7502576434215047
30	0	0	0.6	0.0	0.7502576434215047
31	0	0	0.62	0.0	0.7502576434215047
32	0	3	0.64	0.0	0.7512882171075232
33	0	46	0.66	0.0	0.7670903469598077
34	0	2	0.68	0.0	0.7677773960838201
35	0	13	0.7	0.0	0.7722432153899005
36	0	3	0.72	0.0	0.773273789075919
37	15	38	0.74	1.0	0.786327722432154
38	0	56	0.76	1.0	0.8055650979045003
39	0	57	0.78	1.0	0.8251459979388527
40	0	52	0.8	1.0	0.8430092751631743
41	0	18	0.82	1.0	0.8491927172792856
42	0	9	0.84	1.0	0.8522844383373412
43	0	0	0.86	1.0	0.8522844383373412
44	0	0	0.88	1.0	0.8522844383373412
45	0	10	0.9	1.0	0.855719683957403
46	0	5	0.92	1.0	0.857437306767434
47	0	6	0.94	1.0	0.8594984541394711
48	0	9	0.96	1.0	0.8625901751975268
49	0	44	0.98	1.0	0.8777052559257988
50	0	356	1.0	1.0	1.0000000000000002
