Month	SchActivity	PrjActivity	cumulPtime	cumulSchActivity	cumulPrjActivity
0	35	707	0.0	0.9210526315789473	0.5553809897879026
1	3	105	0.0625	1.0	0.6378633150039278
2	0	2	0.125	1.0	0.6394344069128045
3	0	0	0.1875	1.0	0.6394344069128045
4	0	247	0.25	1.0	0.8334642576590732
5	0	0	0.3125	1.0	0.8334642576590732
6	0	0	0.375	1.0	0.8334642576590732
7	0	0	0.4375	1.0	0.8334642576590732
8	0	195	0.5	1.0	0.9866457187745484
9	0	0	0.5625	1.0	0.9866457187745484
10	0	0	0.625	1.0	0.9866457187745484
11	0	0	0.6875	1.0	0.9866457187745484
12	0	0	0.75	1.0	0.9866457187745484
13	0	0	0.8125	1.0	0.9866457187745484
14	0	0	0.875	1.0	0.9866457187745484
15	0	0	0.9375	1.0	0.9866457187745484
16	0	17	1.0	1.0	1.0000000000000002
