Month	SchActivity	PrjActivity	cumulPtime	cumulSchActivity	cumulPrjActivity
0	0	15	0.0	0.0	0.02403846153846154
1	0	8	0.08333333333333333	0.0	0.03685897435897436
2	65	121	0.16666666666666666	1.0	0.23076923076923078
3	0	36	0.25	1.0	0.2884615384615385
4	0	0	0.3333333333333333	1.0	0.2884615384615385
5	0	58	0.4166666666666667	1.0	0.38141025641025644
6	0	317	0.5	1.0	0.8894230769230769
7	0	0	0.5833333333333334	1.0	0.8894230769230769
8	0	18	0.6666666666666666	1.0	0.9182692307692307
9	0	5	0.75	1.0	0.9262820512820512
10	0	36	0.8333333333333334	1.0	0.9839743589743589
11	0	6	0.9166666666666666	1.0	0.9935897435897435
12	0	4	1.0	1.0	0.9999999999999999
