table;dur;birth;death;chngs;s@s;s@e;sAvg
access;7;0;6;0;3;3;3.0
acl;10;7;-;3;3;3;3.0
permissions;17;0;-;10;5;5;5.0
privileges;17;0;-;3;2;2;2.0
resources;17;0;-;3;2;2;2.0
roles;17;0;-;3;3;3;3.0
users;17;0;-;3;4;4;4.0
