trID;oldVer;newVer;Table;EventType;attrName;attrType;iskey;pkey;fkey
1;1399455993.sql;1418404439.sql;-;-;-;-;-;-;-
2;1418404439.sql;1439300548.sql;users;Insertion:UpdateTable;LimitDataSize;INT;false;0;-
