;0;1;2;3;4;5;6;7;8;
account;0;0;0;0;0;0;0;0;0;
campaign;0;0;0;0;0;0;0;0;0;
list;0;0;0;0;0;0;0;0;0;
list_subscriber;0;0;0;0;0;0;0;0;0;
message;0;0;0;0;0;0;0;0;0;
subscriber;0;0;0;0;0;0;0;0;0;
variable;-;0;0;0;0;0;0;0;0;
