table;dur;birth;death;chngs;s@s;s@e;sAvg
account;9;0;-;2;5;7;5.888889
campaign;9;0;-;2;8;9;8.777778
list;9;0;-;1;4;5;4.7777777
list_subscriber;9;0;-;2;3;3;3.3333333
message;9;0;-;2;3;4;3.7777777
subscriber;9;0;-;2;6;7;6.7777777
variable;8;1;-;0;2;2;2.0
